source_combo_index,source_accuracy,replicate,eccentricity_pct,noise_level,spatial_freq_cpd,contrast_amplitude,offset_deg,side,true_choice,model_choice,model_raw_text,correct,api_error
155,0.8,7,0.0,none,0.8,1.0,-6.0,-1,CCW,CW,CW,0,
155,0.8,8,0.0,none,0.8,1.0,-6.0,-1,CCW,CW,CW,0,
155,0.8,9,0.0,none,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
156,0.8,0,0.0,none,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
156,0.8,1,0.0,none,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
156,0.8,2,0.0,none,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
156,0.8,3,0.0,none,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
156,0.8,4,0.0,none,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
156,0.8,5,0.0,none,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
156,0.8,6,0.0,none,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
156,0.8,7,0.0,none,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
156,0.8,8,0.0,none,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
156,0.8,9,0.0,none,1.6,0.6,-16.0,1,CCW,CW,CW,0,
157,0.8,0,0.0,none,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
157,0.8,1,0.0,none,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
157,0.8,2,0.0,none,1.6,0.8,-16.0,1,CCW,CW,CW,0,
157,0.8,3,0.0,none,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
157,0.8,4,0.0,none,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
157,0.8,5,0.0,none,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
157,0.8,6,0.0,none,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
157,0.8,7,0.0,none,1.6,0.8,-16.0,-1,CCW,CW,CW,0,
157,0.8,8,0.0,none,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
157,0.8,9,0.0,none,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
158,0.8,0,0.0,none,1.6,0.8,-6.0,-1,CCW,CW,CW,0,
158,0.8,1,0.0,none,1.6,0.8,-6.0,1,CCW,CW,CW,0,
158,0.8,2,0.0,none,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
158,0.8,3,0.0,none,1.6,0.8,-6.0,-1,CCW,CW,CW,0,
158,0.8,4,0.0,none,1.6,0.8,-6.0,1,CCW,CW,CW,0,
158,0.8,5,0.0,none,1.6,0.8,-6.0,1,CCW,CW,CW,0,
158,0.8,6,0.0,none,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
158,0.8,7,0.0,none,1.6,0.8,-6.0,1,CCW,CW,CW,0,
158,0.8,8,0.0,none,1.6,0.8,-6.0,-1,CCW,CW,CW,0,
158,0.8,9,0.0,none,1.6,0.8,-6.0,1,CCW,CW,CW,0,
159,0.8,0,50.0,high,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
159,0.8,1,50.0,high,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
159,0.8,2,50.0,high,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
159,0.8,3,50.0,high,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
159,0.8,4,50.0,high,0.4,0.8,-6.0,1,CCW,CW,CW,0,
159,0.8,5,50.0,high,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
159,0.8,6,50.0,high,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
159,0.8,7,50.0,high,0.4,0.8,-6.0,1,CCW,CW,CW,0,
159,0.8,8,50.0,high,0.4,0.8,-6.0,1,CCW,CW,CW,0,
159,0.8,9,50.0,high,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
160,0.8,0,50.0,high,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
160,0.8,1,50.0,high,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
160,0.8,2,50.0,high,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
160,0.8,3,50.0,high,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
160,0.8,4,50.0,high,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
160,0.8,5,50.0,high,0.4,1.0,-6.0,1,CCW,CW,CW,0,
160,0.8,6,50.0,high,0.4,1.0,-6.0,1,CCW,CW,CW,0,
160,0.8,7,50.0,high,0.4,1.0,-6.0,1,CCW,CW,CW,0,
160,0.8,8,50.0,high,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
160,0.8,9,50.0,high,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
161,0.8,0,50.0,high,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
161,0.8,1,50.0,high,0.8,0.6,-45.0,1,CCW,CW,CW,0,
161,0.8,2,50.0,high,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
161,0.8,3,50.0,high,0.8,0.6,-45.0,1,CCW,CW,CW,0,
161,0.8,4,50.0,high,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
161,0.8,5,50.0,high,0.8,0.6,-45.0,1,CCW,CW,CW,0,
161,0.8,6,50.0,high,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
161,0.8,7,50.0,high,0.8,0.6,-45.0,1,CCW,CW,CW,0,
161,0.8,8,50.0,high,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
161,0.8,9,50.0,high,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
162,0.8,0,50.0,high,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
162,0.8,1,50.0,high,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
162,0.8,2,50.0,high,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
162,0.8,3,50.0,high,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
162,0.8,4,50.0,high,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
162,0.8,5,50.0,high,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
162,0.8,6,50.0,high,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
162,0.8,7,50.0,high,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
162,0.8,8,50.0,high,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
162,0.8,9,50.0,high,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
163,0.8,0,50.0,high,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
163,0.8,1,50.0,high,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
163,0.8,2,50.0,high,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
163,0.8,3,50.0,high,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
163,0.8,4,50.0,high,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
163,0.8,5,50.0,high,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
163,0.8,6,50.0,high,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
163,0.8,7,50.0,high,0.8,1.0,-6.0,1,CCW,CW,CW,0,
163,0.8,8,50.0,high,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
163,0.8,9,50.0,high,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
164,0.8,0,50.0,high,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
164,0.8,1,50.0,high,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
164,0.8,2,50.0,high,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
164,0.8,3,50.0,high,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
164,0.8,4,50.0,high,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
164,0.8,5,50.0,high,1.6,0.6,-45.0,1,CCW,CW,CW,0,
164,0.8,6,50.0,high,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
164,0.8,7,50.0,high,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
164,0.8,8,50.0,high,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
164,0.8,9,50.0,high,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
165,0.8,0,50.0,high,1.6,1.0,-45.0,1,CCW,CW,CW,0,
165,0.8,1,50.0,high,1.6,1.0,-45.0,1,CCW,CCW,CCW,1,
165,0.8,2,50.0,high,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
165,0.8,3,50.0,high,1.6,1.0,-45.0,1,CCW,CCW,CCW,1,
165,0.8,4,50.0,high,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
165,0.8,5,50.0,high,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
165,0.8,6,50.0,high,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
165,0.8,7,50.0,high,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
165,0.8,8,50.0,high,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
165,0.8,9,50.0,high,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
166,0.8,0,50.0,low,0.8,0.6,-45.0,1,CCW,CCW,CCW,1,
166,0.8,1,50.0,low,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
166,0.8,2,50.0,low,0.8,0.6,-45.0,1,CCW,CCW,CCW,1,
166,0.8,3,50.0,low,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
166,0.8,4,50.0,low,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
166,0.8,5,50.0,low,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
166,0.8,6,50.0,low,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
166,0.8,7,50.0,low,0.8,0.6,-45.0,1,CCW,CCW,CCW,1,
166,0.8,8,50.0,low,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
166,0.8,9,50.0,low,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
167,0.8,0,50.0,low,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
167,0.8,1,50.0,low,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
167,0.8,2,50.0,low,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
167,0.8,3,50.0,low,0.8,0.6,-16.0,1,CCW,CW,CW,0,
167,0.8,4,50.0,low,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
167,0.8,5,50.0,low,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
167,0.8,6,50.0,low,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
167,0.8,7,50.0,low,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
167,0.8,8,50.0,low,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
167,0.8,9,50.0,low,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
168,0.8,0,50.0,low,0.8,0.6,-6.0,1,CCW,CW,CW,0,
168,0.8,1,50.0,low,0.8,0.6,-6.0,-1,CCW,CCW,CCW,1,
168,0.8,2,50.0,low,0.8,0.6,-6.0,-1,CCW,CCW,CCW,1,
168,0.8,3,50.0,low,0.8,0.6,-6.0,-1,CCW,CCW,CCW,1,
168,0.8,4,50.0,low,0.8,0.6,-6.0,-1,CCW,CCW,CCW,1,
168,0.8,5,50.0,low,0.8,0.6,-6.0,1,CCW,CW,CW,0,
168,0.8,6,50.0,low,0.8,0.6,-6.0,1,CCW,CW,CW,0,
168,0.8,7,50.0,low,0.8,0.6,-6.0,1,CCW,CW,CW,0,
168,0.8,8,50.0,low,0.8,0.6,-6.0,-1,CCW,CW,CW,0,
168,0.8,9,50.0,low,0.8,0.6,-6.0,-1,CCW,CCW,CCW,1,
169,0.8,0,50.0,low,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
169,0.8,1,50.0,low,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
169,0.8,2,50.0,low,0.8,0.8,-6.0,1,CCW,CCW,CCW,1,
169,0.8,3,50.0,low,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
169,0.8,4,50.0,low,0.8,0.8,-6.0,1,CCW,CCW,CCW,1,
169,0.8,5,50.0,low,0.8,0.8,-6.0,1,CCW,CCW,CCW,1,
169,0.8,6,50.0,low,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
169,0.8,7,50.0,low,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
169,0.8,8,50.0,low,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
169,0.8,9,50.0,low,0.8,0.8,-6.0,1,CCW,CCW,CCW,1,
170,0.8,0,50.0,low,0.8,1.0,-6.0,1,CCW,CW,CW,0,
170,0.8,1,50.0,low,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
170,0.8,2,50.0,low,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
170,0.8,3,50.0,low,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
170,0.8,4,50.0,low,0.8,1.0,-6.0,1,CCW,CW,CW,0,
170,0.8,5,50.0,low,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
170,0.8,6,50.0,low,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
170,0.8,7,50.0,low,0.8,1.0,-6.0,1,CCW,CW,CW,0,
170,0.8,8,50.0,low,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
170,0.8,9,50.0,low,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
171,0.8,0,50.0,low,1.6,0.8,-45.0,1,CCW,CCW,CCW,1,
171,0.8,1,50.0,low,1.6,0.8,-45.0,1,CCW,CCW,CCW,1,
171,0.8,2,50.0,low,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
171,0.8,3,50.0,low,1.6,0.8,-45.0,1,CCW,CCW,CCW,1,
171,0.8,4,50.0,low,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
171,0.8,5,50.0,low,1.6,0.8,-45.0,1,CCW,CW,CW,0,
171,0.8,6,50.0,low,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
171,0.8,7,50.0,low,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
171,0.8,8,50.0,low,1.6,0.8,-45.0,1,CCW,CCW,CCW,1,
171,0.8,9,50.0,low,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
172,0.8,0,50.0,low,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
172,0.8,1,50.0,low,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
172,0.8,2,50.0,low,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
172,0.8,3,50.0,low,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
172,0.8,4,50.0,low,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
172,0.8,5,50.0,low,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
172,0.8,6,50.0,low,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
172,0.8,7,50.0,low,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
172,0.8,8,50.0,low,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
172,0.8,9,50.0,low,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
173,0.8,0,50.0,low,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
173,0.8,1,50.0,low,1.6,0.8,-6.0,-1,CCW,CCW,CCW,1,
173,0.8,2,50.0,low,1.6,0.8,-6.0,1,CCW,CW,CW,0,
173,0.8,3,50.0,low,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
173,0.8,4,50.0,low,1.6,0.8,-6.0,1,CCW,CW,CW,0,
173,0.8,5,50.0,low,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
173,0.8,6,50.0,low,1.6,0.8,-6.0,-1,CCW,CCW,CCW,1,
173,0.8,7,50.0,low,1.6,0.8,-6.0,1,CCW,CW,CW,0,
173,0.8,8,50.0,low,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
173,0.8,9,50.0,low,1.6,0.8,-6.0,-1,CCW,CCW,CCW,1,
174,0.8,0,50.0,low,1.6,1.0,-45.0,1,CCW,CCW,CCW,1,
174,0.8,1,50.0,low,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
174,0.8,2,50.0,low,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
174,0.8,3,50.0,low,1.6,1.0,-45.0,1,CCW,CW,CW,0,
174,0.8,4,50.0,low,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
174,0.8,5,50.0,low,1.6,1.0,-45.0,1,CCW,CW,CW,0,
174,0.8,6,50.0,low,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
174,0.8,7,50.0,low,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
174,0.8,8,50.0,low,1.6,1.0,-45.0,1,CCW,CCW,CCW,1,
174,0.8,9,50.0,low,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
175,0.8,0,50.0,low,1.6,1.0,-16.0,-1,CCW,CCW,CCW,1,
175,0.8,1,50.0,low,1.6,1.0,-16.0,-1,CCW,CCW,CCW,1,
175,0.8,2,50.0,low,1.6,1.0,-16.0,-1,CCW,CCW,CCW,1,
175,0.8,3,50.0,low,1.6,1.0,-16.0,-1,CCW,CCW,CCW,1,
175,0.8,4,50.0,low,1.6,1.0,-16.0,-1,CCW,CCW,CCW,1,
175,0.8,5,50.0,low,1.6,1.0,-16.0,1,CCW,CCW,CCW,1,
175,0.8,6,50.0,low,1.6,1.0,-16.0,-1,CCW,CCW,CCW,1,
175,0.8,7,50.0,low,1.6,1.0,-16.0,-1,CCW,CCW,CCW,1,
175,0.8,8,50.0,low,1.6,1.0,-16.0,1,CCW,CW,CW,0,
175,0.8,9,50.0,low,1.6,1.0,-16.0,1,CCW,CCW,CCW,1,
176,0.8,0,50.0,medium,0.4,0.6,16.0,1,CW,CW,CW,1,
176,0.8,1,50.0,medium,0.4,0.6,16.0,1,CW,CCW,CCW,0,
176,0.8,2,50.0,medium,0.4,0.6,16.0,1,CW,CCW,CCW,0,
176,0.8,3,50.0,medium,0.4,0.6,16.0,1,CW,CCW,CCW,0,
176,0.8,4,50.0,medium,0.4,0.6,16.0,-1,CW,CCW,CCW,0,
176,0.8,5,50.0,medium,0.4,0.6,16.0,-1,CW,CCW,CCW,0,
176,0.8,6,50.0,medium,0.4,0.6,16.0,-1,CW,CCW,CCW,0,
176,0.8,7,50.0,medium,0.4,0.6,16.0,1,CW,CCW,CCW,0,
176,0.8,8,50.0,medium,0.4,0.6,16.0,-1,CW,CCW,CCW,0,
176,0.8,9,50.0,medium,0.4,0.6,16.0,-1,CW,CW,CW,1,
177,0.8,0,50.0,medium,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
177,0.8,1,50.0,medium,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
177,0.8,2,50.0,medium,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
177,0.8,3,50.0,medium,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
177,0.8,4,50.0,medium,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
177,0.8,5,50.0,medium,0.4,1.0,-6.0,1,CCW,CW,CW,0,
177,0.8,6,50.0,medium,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
177,0.8,7,50.0,medium,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
177,0.8,8,50.0,medium,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
177,0.8,9,50.0,medium,0.4,1.0,-6.0,1,CCW,CW,CW,0,
178,0.8,0,50.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
178,0.8,1,50.0,medium,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
178,0.8,2,50.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
178,0.8,3,50.0,medium,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
178,0.8,4,50.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
178,0.8,5,50.0,medium,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
178,0.8,6,50.0,medium,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
178,0.8,7,50.0,medium,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
178,0.8,8,50.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
178,0.8,9,50.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
179,0.8,0,50.0,medium,0.8,1.0,-45.0,-1,CCW,CCW,CCW,1,
179,0.8,1,50.0,medium,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
179,0.8,2,50.0,medium,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
179,0.8,3,50.0,medium,0.8,1.0,-45.0,1,CCW,CW,CW,0,
179,0.8,4,50.0,medium,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
179,0.8,5,50.0,medium,0.8,1.0,-45.0,-1,CCW,CCW,CCW,1,
179,0.8,6,50.0,medium,0.8,1.0,-45.0,-1,CCW,CCW,CCW,1,
179,0.8,7,50.0,medium,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
179,0.8,8,50.0,medium,0.8,1.0,-45.0,-1,CCW,CCW,CCW,1,
179,0.8,9,50.0,medium,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
180,0.8,0,50.0,medium,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
180,0.8,1,50.0,medium,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
180,0.8,2,50.0,medium,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
180,0.8,3,50.0,medium,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
180,0.8,4,50.0,medium,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
180,0.8,5,50.0,medium,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
180,0.8,6,50.0,medium,0.8,1.0,-6.0,1,CCW,CW,CW,0,
180,0.8,7,50.0,medium,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
180,0.8,8,50.0,medium,0.8,1.0,-6.0,1,CCW,CW,CW,0,
180,0.8,9,50.0,medium,0.8,1.0,-6.0,1,CCW,CW,CW,0,
181,0.8,0,50.0,none,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
181,0.8,1,50.0,none,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
181,0.8,2,50.0,none,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
181,0.8,3,50.0,none,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
181,0.8,4,50.0,none,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
181,0.8,5,50.0,none,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
181,0.8,6,50.0,none,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
181,0.8,7,50.0,none,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
181,0.8,8,50.0,none,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
181,0.8,9,50.0,none,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
182,0.8,0,50.0,none,0.4,0.6,-6.0,-1,CCW,CCW,CCW,1,
182,0.8,1,50.0,none,0.4,0.6,-6.0,1,CCW,CCW,CCW,1,
182,0.8,2,50.0,none,0.4,0.6,-6.0,-1,CCW,CCW,CCW,1,
182,0.8,3,50.0,none,0.4,0.6,-6.0,1,CCW,CCW,CCW,1,
182,0.8,4,50.0,none,0.4,0.6,-6.0,-1,CCW,CCW,CCW,1,
182,0.8,5,50.0,none,0.4,0.6,-6.0,-1,CCW,CCW,CCW,1,
182,0.8,6,50.0,none,0.4,0.6,-6.0,1,CCW,CCW,CCW,1,
182,0.8,7,50.0,none,0.4,0.6,-6.0,-1,CCW,CCW,CCW,1,
182,0.8,8,50.0,none,0.4,0.6,-6.0,1,CCW,CCW,CCW,1,
182,0.8,9,50.0,none,0.4,0.6,-6.0,-1,CCW,CW,CW,0,
183,0.8,0,50.0,none,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
183,0.8,1,50.0,none,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
183,0.8,2,50.0,none,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
183,0.8,3,50.0,none,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
183,0.8,4,50.0,none,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
183,0.8,5,50.0,none,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
183,0.8,6,50.0,none,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
183,0.8,7,50.0,none,0.4,0.8,-16.0,-1,CCW,CW,CW,0,
183,0.8,8,50.0,none,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
183,0.8,9,50.0,none,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
184,0.8,0,50.0,none,0.4,0.8,-6.0,1,CCW,CW,CW,0,
184,0.8,1,50.0,none,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
184,0.8,2,50.0,none,0.4,0.8,-6.0,1,CCW,CW,CW,0,
184,0.8,3,50.0,none,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
184,0.8,4,50.0,none,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
184,0.8,5,50.0,none,0.4,0.8,-6.0,-1,CCW,CW,CW,0,
184,0.8,6,50.0,none,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
184,0.8,7,50.0,none,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
184,0.8,8,50.0,none,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
184,0.8,9,50.0,none,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
185,0.8,0,50.0,none,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
185,0.8,1,50.0,none,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
185,0.8,2,50.0,none,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
185,0.8,3,50.0,none,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
185,0.8,4,50.0,none,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
185,0.8,5,50.0,none,0.4,1.0,-16.0,-1,CCW,CW,CW,0,
185,0.8,6,50.0,none,0.4,1.0,-16.0,1,CCW,CW,CW,0,
185,0.8,7,50.0,none,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
185,0.8,8,50.0,none,0.4,1.0,-16.0,1,CCW,CW,CW,0,
185,0.8,9,50.0,none,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
186,0.8,0,50.0,none,0.8,1.0,-45.0,-1,CCW,CCW,CCW,1,
186,0.8,1,50.0,none,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
186,0.8,2,50.0,none,0.8,1.0,-45.0,-1,CCW,CCW,CCW,1,
186,0.8,3,50.0,none,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
186,0.8,4,50.0,none,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
186,0.8,5,50.0,none,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
186,0.8,6,50.0,none,0.8,1.0,-45.0,-1,CCW,CCW,CCW,1,
186,0.8,7,50.0,none,0.8,1.0,-45.0,-1,CCW,CCW,CCW,1,
186,0.8,8,50.0,none,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
186,0.8,9,50.0,none,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
187,0.8,0,50.0,none,0.8,1.0,6.0,1,CW,CW,CW,1,
